LON,LAT,TIME,
120.85, 23.72, 225.5638,
120.85, 23.73, 221.5071,
120.85, 23.74, 217.4512,
120.85, 23.75, 212.4743,
120.85, 23.76, 208.0032,
120.85, 23.77, 209.1478,
120.85, 23.78, 213.1583,
120.85, 23.79, 214.8088,
120.85, 23.80, 218.2155,
120.85, 23.81, 226.4106,
120.85, 23.82, 219.7054,
120.85, 23.83, 226.7603,
120.85, 23.84, 232.6879,
120.85, 23.85, 233.4716,
120.85, 23.86, 230.1490,
120.85, 23.87, 222.8097,
120.85, 23.88, 215.5466,
120.85, 23.89, 219.8582,
120.85, 23.90, 233.9216,
120.85, 23.91, 236.6431,
120.85, 23.92, 226.9371,
120.85, 23.93, 227.5250,
120.85, 23.94, 234.7284,
120.85, 23.95, 244.8272,
120.85, 23.96, 256.5780,
120.85, 23.97, 255.0117,
120.85, 23.98, 243.3743,
120.85, 23.99, 231.3605,
120.85, 24.00, 221.6349,
120.85, 24.01, 216.2837,
120.85, 24.02, 214.2991,
120.85, 24.03, 214.2961,
120.85, 24.04, 217.0216,
120.85, 24.05, 219.7052,
120.85, 24.06, 224.4996,
120.85, 24.07, 226.5518,
120.85, 24.08, 221.1402,
120.85, 24.09, 217.7785,
120.85, 24.10, 217.4733,
120.85, 24.11, 219.6020,
120.85, 24.12, 223.7716,
120.85, 24.13, 230.4988,
120.85, 24.14, 239.0529,
120.85, 24.15, 247.7543,
120.85, 24.16, 252.8823,
120.85, 24.17, 241.8940,
120.85, 24.18, 222.1475,
120.85, 24.19, 222.3897,
120.85, 24.20, 227.1387,
120.85, 24.21, 233.0855,
120.85, 24.22, 237.1593,
120.85, 24.23, 237.1085,
120.85, 24.24, 231.7501,
120.85, 24.25, 226.6562,
120.85, 24.26, 222.0876,
120.85, 24.27, 217.4715,
120.85, 24.28, 215.9397,
120.85, 24.29, 217.6781,
120.85, 24.30, 222.6343,
120.85, 24.31, 230.0596,
120.85, 24.32, 237.0765,
120.85, 24.33, 236.2416,
120.85, 24.34, 232.6646,
120.85, 24.35, 233.2461,
120.85, 24.36, 236.0507,
120.85, 24.37, 237.6837,
120.85, 24.38, 240.2458,
120.85, 24.39, 242.0410,
120.85, 24.40, 241.4605,
120.85, 24.41, 215.5939,
120.85, 24.42, 209.3641,
120.85, 24.43, 208.0938,
120.85, 24.44, 204.4202,
120.85, 24.45, 199.8324,
120.85, 24.46, 195.7556,
120.85, 24.47, 193.3198,
120.85, 24.48, 193.9106,
120.85, 24.49, 196.8489,
120.85, 24.50, 198.9680,
120.85, 24.51, 197.2670,
120.85, 24.52, 188.9778,
120.85, 24.53, 179.7350,
120.85, 24.54, 175.0021,
120.85, 24.55, 174.4357,
120.85, 24.56, 174.8426,
120.85, 24.57, 175.5562,
120.85, 24.58, 176.8873,
120.85, 24.59, 178.0134,
120.85, 24.60, 177.9010,
120.85, 24.61, 177.9997,
120.85, 24.62, 179.6838,
120.85, 24.63, 182.8784,
120.85, 24.64, 181.9487,
120.85, 24.65, 175.1329,
120.85, 24.66, 169.0635,
120.85, 24.67, 161.7573,
120.85, 24.68, 153.5344,
120.85, 24.69, 146.8996,
120.85, 24.70, 141.4846,
120.86, 21.90, 268.4081,
120.86, 21.91, 270.5416,
120.86, 21.92, 271.5160,
120.86, 21.93, 272.4742,
120.86, 21.99, 279.2900,
120.86, 22.00, 278.4652,
120.86, 22.01, 275.9777,
120.86, 22.02, 273.7574,
120.86, 22.03, 272.5615,
120.86, 22.04, 272.1497,
120.86, 22.05, 272.6021,
120.86, 22.06, 274.0182,
120.86, 22.07, 276.4836,
120.86, 22.08, 280.8944,
120.86, 22.09, 278.3387,
120.86, 22.10, 267.7296,
120.86, 22.11, 258.0175,
120.86, 22.12, 249.6757,
120.86, 22.13, 244.5408,
120.86, 22.14, 242.8546,
120.86, 22.15, 243.6190,
120.86, 22.16, 246.7024,
120.86, 22.17, 255.5594,
120.86, 22.18, 270.7968,
120.86, 22.19, 279.4512,
120.86, 22.20, 281.1612,
120.86, 22.21, 278.6914,
120.86, 22.22, 275.6942,
120.86, 22.23, 277.7696,
120.86, 22.24, 277.2341,
120.86, 22.25, 260.5663,
120.86, 22.26, 252.2238,
120.86, 22.27, 250.6365,
120.86, 22.28, 252.3447,
120.86, 22.29, 255.1452,
120.86, 22.30, 260.5135,
120.86, 22.31, 269.6813,
120.86, 22.32, 279.9556,
120.86, 22.33, 281.4715,
120.86, 22.34, 281.6635,
120.86, 22.35, 283.5081,
120.86, 22.36, 286.5444,
120.86, 22.37, 291.6509,
120.86, 22.38, 296.2113,
120.86, 22.39, 293.8521,
120.86, 22.40, 292.3271,
120.86, 22.41, 292.1618,
120.86, 22.42, 291.9935,
120.86, 22.43, 291.6518,
120.86, 22.44, 290.4225,
120.86, 22.45, 288.0504,
120.86, 22.46, 284.9844,
120.86, 22.47, 281.6727,
120.86, 22.48, 278.0034,
120.86, 22.49, 274.3010,
120.86, 22.50, 271.0297,
120.86, 22.51, 269.0904,
120.86, 22.52, 270.4939,
120.86, 22.53, 273.2643,
120.86, 22.54, 276.9549,
120.86, 22.55, 281.4296,
120.86, 22.56, 286.6680,
120.86, 22.57, 292.7146,
120.86, 22.58, 299.8417,
120.86, 22.59, 307.6548,
120.86, 22.60, 316.2553,
120.86, 22.61, 324.8906,
120.86, 22.62, 333.2083,
120.86, 22.63, 341.0948,
120.86, 22.64, 348.4576,
120.86, 22.65, 355.1661,
120.86, 22.66, 360.8475,
120.86, 22.67, 365.2743,
120.86, 22.68, 367.3871,
120.86, 22.69, 366.9813,
120.86, 22.70, 364.4661,
120.86, 22.71, 360.4218,
120.86, 22.72, 355.0545,
120.86, 22.73, 348.8847,
120.86, 22.74, 342.0007,
120.86, 22.75, 334.5649,
120.86, 22.76, 328.3414,
120.86, 22.77, 323.8368,
120.86, 22.78, 321.1421,
120.86, 22.79, 319.3623,
120.86, 22.80, 317.5750,
120.86, 22.81, 317.2940,
120.86, 22.82, 317.2290,
120.86, 22.83, 317.1440,
120.86, 22.84, 317.3500,
120.86, 22.85, 317.7086,
120.86, 22.86, 317.3499,
120.86, 22.87, 315.9029,
120.86, 22.88, 312.6565,
120.86, 22.89, 306.8627,
120.86, 22.90, 299.1033,
120.86, 22.91, 289.5155,
120.86, 22.92, 278.6105,
120.86, 22.93, 268.2088,
120.86, 22.94, 261.3795,
120.86, 22.95, 255.2860,
120.86, 22.96, 249.1693,
120.86, 22.97, 244.5532,
120.86, 22.98, 244.2324,
120.86, 22.99, 246.3245,
120.86, 23.00, 250.3729,
120.86, 23.01, 255.6776,
120.86, 23.02, 261.6115,
120.86, 23.03, 268.8347,
120.86, 23.04, 279.5085,
120.86, 23.05, 291.9539,
120.86, 23.06, 305.3693,
120.86, 23.07, 319.7067,
120.86, 23.08, 334.5612,
120.86, 23.09, 350.9968,
120.86, 23.10, 368.6541,
120.86, 23.11, 386.2897,
120.86, 23.12, 403.5609,
120.86, 23.13, 418.5830,
120.86, 23.14, 414.6448,
120.86, 23.15, 410.3193,
120.86, 23.16, 405.8250,
120.86, 23.17, 401.6613,
120.86, 23.18, 398.4820,
120.86, 23.19, 396.3567,
120.86, 23.20, 395.0248,
120.86, 23.21, 394.3958,
120.86, 23.22, 394.5290,
120.86, 23.23, 395.5240,
120.86, 23.24, 396.4115,
120.86, 23.25, 396.1973,
120.86, 23.26, 394.7661,
120.86, 23.27, 390.6602,
120.86, 23.28, 384.4391,
120.86, 23.29, 377.4232,
120.86, 23.30, 371.6334,
120.86, 23.31, 366.9950,
120.86, 23.32, 364.3951,
120.86, 23.33, 362.3434,
120.86, 23.34, 361.1930,
120.86, 23.35, 360.9789,
120.86, 23.36, 360.8829,
120.86, 23.37, 360.9193,
120.86, 23.38, 361.1059,
120.86, 23.39, 361.5018,
120.86, 23.40, 362.3223,
120.86, 23.41, 363.0534,
120.86, 23.42, 364.1030,
120.86, 23.43, 364.9207,
120.86, 23.44, 363.6979,
120.86, 23.45, 362.0678,
120.86, 23.46, 360.5703,
120.86, 23.47, 358.9779,
120.86, 23.48, 347.7128,
120.86, 23.49, 334.3868,
120.86, 23.50, 319.4842,
120.86, 23.51, 304.2857,
120.86, 23.52, 288.3354,
120.86, 23.53, 277.5111,
120.86, 23.54, 287.2460,
120.86, 23.55, 302.1469,
120.86, 23.56, 296.3169,
120.86, 23.57, 283.0945,
120.86, 23.58, 271.6271,
120.86, 23.59, 262.4194,
120.86, 23.60, 254.8519,
120.86, 23.61, 248.7783,
120.86, 23.62, 243.5647,
120.86, 23.63, 238.8781,
120.86, 23.64, 235.3602,
120.86, 23.65, 233.0179,
120.86, 23.66, 231.9048,
120.86, 23.67, 232.1711,
120.86, 23.68, 236.3556,
120.86, 23.69, 240.6978,
120.86, 23.70, 239.6249,
120.86, 23.71, 232.5460,
120.86, 23.72, 225.9435,
120.86, 23.73, 220.5435,
120.86, 23.74, 214.5195,
120.86, 23.75, 214.4835,
120.86, 23.76, 205.0271,
120.86, 23.77, 202.9170,
120.86, 23.78, 204.7431,
120.86, 23.79, 209.9655,
120.86, 23.80, 217.8355,
120.86, 23.81, 223.7801,
120.86, 23.82, 226.8505,
120.86, 23.83, 232.8746,
120.86, 23.84, 247.4326,
120.86, 23.85, 266.0252,
120.86, 23.86, 249.8279,
120.86, 23.87, 221.3857,
120.86, 23.88, 212.5565,
120.86, 23.89, 215.4819,
120.86, 23.90, 220.4735,
120.86, 23.91, 223.1361,
120.86, 23.92, 222.6371,
120.86, 23.93, 224.2843,
120.86, 23.94, 232.9990,
120.86, 23.95, 242.7524,
120.86, 23.96, 248.8700,
120.86, 23.97, 254.3088,
120.86, 23.98, 249.6528,
120.86, 23.99, 236.5422,
120.86, 24.00, 224.9134,
120.86, 24.01, 217.5074,
120.86, 24.02, 214.5657,
120.86, 24.03, 216.4717,
120.86, 24.04, 239.0123,
120.86, 24.05, 223.5374,
120.86, 24.06, 221.0017,
120.86, 24.07, 221.6231,
120.86, 24.08, 218.1007,
120.86, 24.09, 216.2963,
120.86, 24.10, 216.7491,
120.86, 24.11, 219.5319,
120.86, 24.12, 224.4340,
120.86, 24.13, 231.4841,
120.86, 24.14, 239.7811,
120.86, 24.15, 248.0929,
120.86, 24.16, 251.4031,
120.86, 24.17, 239.9599,
120.86, 24.18, 228.4573,
120.86, 24.19, 226.5950,
120.86, 24.20, 226.6543,
120.86, 24.21, 227.5618,
120.86, 24.22, 228.2592,
120.86, 24.23, 228.0884,
120.86, 24.24, 225.8274,
120.86, 24.25, 223.5298,
120.86, 24.26, 220.4112,
120.86, 24.27, 218.4585,
120.86, 24.28, 219.4706,
120.86, 24.29, 220.2363,
120.86, 24.30, 221.8462,
120.86, 24.31, 226.2871,
120.86, 24.32, 229.9095,
120.86, 24.33, 231.2884,
120.86, 24.34, 232.1584,
120.86, 24.35, 235.1279,
120.86, 24.36, 239.0412,
120.86, 24.37, 242.2834,
120.86, 24.38, 244.4105,
120.86, 24.39, 246.4249,
120.86, 24.40, 247.0586,
120.86, 24.41, 228.6916,
120.86, 24.42, 221.4745,
120.86, 24.43, 220.2369,
120.86, 24.44, 212.4048,
120.86, 24.45, 207.0643,
120.86, 24.46, 203.2487,
120.86, 24.47, 199.9879,
120.86, 24.48, 197.9283,
120.86, 24.49, 200.4081,
120.86, 24.50, 203.2814,
120.86, 24.51, 204.4849,
120.86, 24.52, 202.2736,
120.86, 24.53, 199.6899,
120.86, 24.54, 199.4445,
120.86, 24.55, 194.4603,
120.86, 24.56, 187.5394,
120.86, 24.57, 184.5430,
120.86, 24.58, 183.4762,
120.86, 24.59, 183.5587,
120.86, 24.60, 181.9523,
120.86, 24.61, 180.6208,
120.86, 24.62, 181.7166,
120.86, 24.63, 183.4712,
120.86, 24.64, 182.8532,
120.86, 24.65, 175.9513,
120.86, 24.66, 169.2664,
120.86, 24.67, 163.7446,
120.86, 24.68, 164.0677,
120.86, 24.69, 159.8339,
120.86, 24.70, 149.5268,
120.86, 24.71, 141.0429,
120.86, 24.72, 137.9687,
120.86, 24.73, 136.3124,
120.87, 21.90, 262.6911,
120.87, 21.99, 269.2208,
120.87, 22.00, 268.0148,
120.87, 22.01, 266.2122,
120.87, 22.02, 263.6600,
120.87, 22.03, 260.5100,
120.87, 22.04, 257.3553,
120.87, 22.05, 254.5674,
120.87, 22.06, 252.2526,
120.87, 22.07, 251.0258,
120.87, 22.08, 253.0674,
120.87, 22.09, 256.5309,
120.87, 22.10, 258.1154,
120.87, 22.11, 251.1356,
120.87, 22.12, 245.0859,
120.87, 22.13, 241.2298,
120.87, 22.14, 239.5739,
120.87, 22.15, 239.6967,
120.87, 22.16, 241.2223,
120.87, 22.17, 245.1132,
120.87, 22.18, 256.3205,
120.87, 22.19, 266.1264,
120.87, 22.20, 271.4857,
120.87, 22.21, 271.5294,
120.87, 22.22, 268.4770,
120.87, 22.23, 263.0928,
120.87, 22.24, 255.5363,
120.87, 22.25, 249.3577,
120.87, 22.26, 246.7156,
120.87, 22.27, 246.1517,
120.87, 22.28, 249.6917,
120.87, 22.29, 253.1894,
120.87, 22.30, 256.2282,
120.87, 22.31, 258.5754,
120.87, 22.32, 265.0547,
120.87, 22.33, 271.1879,
120.87, 22.34, 274.8515,
120.87, 22.35, 276.3656,
120.87, 22.36, 279.1050,
120.87, 22.37, 281.4311,
120.87, 22.38, 281.3323,
120.87, 22.39, 282.8217,
120.87, 22.40, 285.9264,
120.87, 22.41, 288.0590,
120.87, 22.42, 289.1414,
120.87, 22.43, 289.0123,
120.87, 22.44, 287.6959,
120.87, 22.45, 284.9628,
120.87, 22.46, 281.3139,
120.87, 22.47, 276.8777,
120.87, 22.48, 272.0715,
120.87, 22.49, 267.8292,
120.87, 22.50, 264.1786,
120.87, 22.51, 261.2075,
120.87, 22.52, 262.4069,
120.87, 22.53, 265.5793,
120.87, 22.54, 269.8662,
120.87, 22.55, 275.1058,
120.87, 22.56, 281.3107,
120.87, 22.57, 288.5845,
120.87, 22.58, 297.0811,
120.87, 22.59, 306.0020,
120.87, 22.60, 315.0912,
120.87, 22.61, 324.2452,
120.87, 22.62, 333.0380,
120.87, 22.63, 341.3624,
120.87, 22.64, 349.0969,
120.87, 22.65, 356.1331,
120.87, 22.66, 362.1269,
120.87, 22.67, 366.8028,
120.87, 22.68, 369.0239,
120.87, 22.69, 368.5185,
120.87, 22.70, 365.7791,
120.87, 22.71, 361.2923,
120.87, 22.72, 355.4716,
120.87, 22.73, 348.7109,
120.87, 22.74, 341.0969,
120.87, 22.75, 332.8145,
120.87, 22.76, 324.3618,
120.87, 22.77, 316.9668,
120.87, 22.78, 311.9562,
120.87, 22.79, 309.3128,
120.87, 22.80, 307.0260,
120.87, 22.81, 304.8607,
120.87, 22.82, 303.9675,
120.87, 22.83, 302.9159,
120.87, 22.84, 301.7036,
120.87, 22.85, 300.7979,
120.87, 22.86, 299.5976,
120.87, 22.87, 297.4386,
120.87, 22.88, 293.8270,
120.87, 22.89, 288.6286,
120.87, 22.90, 281.6937,
120.87, 22.91, 273.2686,
120.87, 22.92, 265.5100,
120.87, 22.93, 258.5901,
120.87, 22.94, 252.7793,
120.87, 22.95, 248.8112,
120.87, 22.96, 244.5005,
120.87, 22.97, 240.2542,
120.87, 22.98, 240.2382,
120.87, 22.99, 242.1495,
120.87, 23.00, 245.3398,
120.87, 23.01, 249.9651,
120.87, 23.02, 255.3836,
120.87, 23.03, 261.4475,
120.87, 23.04, 269.2621,
120.87, 23.05, 280.2788,
120.87, 23.06, 292.2616,
120.87, 23.07, 304.5986,
120.87, 23.08, 317.7842,
120.87, 23.09, 332.6934,
120.87, 23.10, 348.9753,
120.87, 23.11, 366.5291,
120.87, 23.12, 384.6571,
120.87, 23.13, 403.5400,
120.87, 23.14, 408.1987,
120.87, 23.15, 402.9533,
120.87, 23.16, 398.3766,
120.87, 23.17, 394.6476,
120.87, 23.18, 392.4448,
120.87, 23.19, 391.6564,
120.87, 23.20, 391.6454,
120.87, 23.21, 392.3376,
120.87, 23.22, 393.6743,
120.87, 23.23, 395.8762,
120.87, 23.24, 399.0103,
120.87, 23.25, 402.0213,
120.87, 23.26, 401.6310,
120.87, 23.27, 397.0933,
120.87, 23.28, 390.1557,
120.87, 23.29, 382.5921,
120.87, 23.30, 376.3225,
120.87, 23.31, 371.9386,
120.87, 23.32, 368.2663,
120.87, 23.33, 365.0583,
120.87, 23.34, 362.9458,
120.87, 23.35, 361.1223,
120.87, 23.36, 360.3642,
120.87, 23.37, 359.8798,
120.87, 23.38, 359.6245,
120.87, 23.39, 359.5671,
120.87, 23.40, 359.6320,
120.87, 23.41, 359.6718,
120.87, 23.42, 359.5328,
120.87, 23.43, 359.6118,
120.87, 23.44, 358.3882,
120.87, 23.45, 356.0591,
120.87, 23.46, 353.6222,
120.87, 23.47, 350.8127,
120.87, 23.48, 346.1272,
120.87, 23.49, 325.4413,
120.87, 23.50, 308.0729,
120.87, 23.51, 294.0618,
120.87, 23.52, 283.5512,
120.87, 23.53, 276.3646,
120.87, 23.54, 272.9779,
120.87, 23.55, 274.0445,
120.87, 23.56, 277.4191,
120.87, 23.57, 269.7335,
120.87, 23.58, 261.2865,
120.87, 23.59, 254.8305,
120.87, 23.60, 249.9689,
120.87, 23.61, 246.3135,
120.87, 23.62, 242.6623,
120.87, 23.63, 239.3198,
120.87, 23.64, 236.7908,
120.87, 23.65, 234.5088,
120.87, 23.66, 232.7736,
120.87, 23.67, 233.0604,
120.87, 23.68, 234.6944,
120.87, 23.69, 235.0777,
120.87, 23.70, 234.1545,
120.87, 23.71, 231.8319,
120.87, 23.72, 230.0772,
120.87, 23.73, 224.1745,
120.87, 23.74, 226.5513,
120.87, 23.75, 221.0707,
120.87, 23.76, 216.2973,
120.87, 23.77, 213.9999,
120.87, 23.78, 215.5298,
120.87, 23.79, 220.0526,
120.87, 23.80, 223.0924,
120.87, 23.81, 227.2821,
120.87, 23.82, 231.5147,
120.87, 23.83, 235.4541,
120.87, 23.84, 238.5592,
120.87, 23.85, 240.4464,
120.87, 23.86, 229.5383,
120.87, 23.87, 215.7694,
120.87, 23.88, 212.8857,
120.87, 23.89, 214.5371,
120.87, 23.90, 217.9927,
120.87, 23.91, 222.6368,
120.87, 23.92, 227.0120,
120.87, 23.93, 226.2643,
120.87, 23.94, 233.8334,
120.87, 23.95, 242.5505,
120.87, 23.96, 247.8735,
120.87, 23.97, 250.6980,
120.87, 23.98, 254.9626,
120.87, 23.99, 240.9776,
120.87, 24.00, 225.9715,
120.87, 24.01, 218.5689,
120.87, 24.02, 216.2735,
120.87, 24.03, 220.0008,
120.87, 24.04, 224.8497,
120.87, 24.05, 219.5020,
120.87, 24.06, 216.9126,
120.87, 24.07, 217.1836,
120.87, 24.08, 216.3919,
120.87, 24.09, 216.5221,
120.87, 24.10, 217.0036,
120.87, 24.11, 220.0895,
120.87, 24.12, 225.6028,
120.87, 24.13, 232.9975,
120.87, 24.14, 242.4772,
120.87, 24.15, 250.9471,
120.87, 24.16, 253.2545,
120.87, 24.17, 242.2654,
120.87, 24.18, 235.6525,
120.87, 24.19, 234.6011,
120.87, 24.20, 233.2500,
120.87, 24.21, 231.6596,
120.87, 24.22, 230.5736,
120.87, 24.23, 229.7673,
120.87, 24.24, 228.4462,
120.87, 24.25, 227.7921,
120.87, 24.26, 227.7232,
120.87, 24.27, 229.1627,
120.87, 24.28, 230.2086,
120.87, 24.29, 230.3777,
120.87, 24.30, 230.1422,
120.87, 24.31, 229.9970,
120.87, 24.32, 231.3841,
120.87, 24.33, 232.5096,
120.87, 24.34, 234.4263,
120.87, 24.35, 238.8983,
120.87, 24.36, 244.5356,
120.87, 24.37, 248.8803,
120.87, 24.38, 251.2526,
120.87, 24.39, 253.0257,
120.87, 24.40, 253.3948,
120.87, 24.41, 251.9681,
120.87, 24.42, 226.0861,
120.87, 24.43, 224.4901,
120.87, 24.44, 217.8543,
120.87, 24.45, 213.1643,
120.87, 24.46, 209.6012,
120.87, 24.47, 206.4504,
120.87, 24.48, 205.3390,
120.87, 24.49, 207.5370,
120.87, 24.50, 210.6529,
120.87, 24.51, 213.2240,
120.87, 24.52, 215.7105,
120.87, 24.53, 219.8505,
120.87, 24.54, 226.5435,
120.87, 24.55, 219.7665,
120.87, 24.56, 206.0527,
120.87, 24.57, 194.8336,
120.87, 24.58, 190.2010,
120.87, 24.59, 188.5332,
120.87, 24.60, 186.7842,
120.87, 24.61, 185.4479,
120.87, 24.62, 185.3727,
120.87, 24.63, 186.2037,
120.87, 24.64, 184.1367,
120.87, 24.65, 177.8921,
120.87, 24.66, 171.3790,
120.87, 24.67, 165.1626,
120.87, 24.68, 163.4828,
120.87, 24.69, 166.9928,
120.87, 24.70, 172.0071,
120.87, 24.71, 145.4470,
120.87, 24.72, 140.2538,
120.87, 24.73, 141.3674,
120.87, 24.74, 135.9708,
120.88, 22.00, 258.6378,
120.88, 22.01, 256.8231,
120.88, 22.02, 254.9616,
120.88, 22.03, 252.8172,
120.88, 22.04, 250.2555,
120.88, 22.05, 247.1351,
120.88, 22.06, 243.4635,
120.88, 22.07, 240.1700,
120.88, 22.08, 238.8519,
120.88, 22.09, 239.1632,
120.88, 22.10, 239.0569,
120.88, 22.11, 238.8167,
120.88, 22.12, 239.8770,
120.88, 22.13, 239.0095,
120.88, 22.14, 236.7643,
120.88, 22.15, 236.5417,
120.88, 22.16, 236.8028,
120.88, 22.17, 238.3859,
120.88, 22.18, 245.1018,
120.88, 22.19, 254.6296,
120.88, 22.20, 263.1869,
120.88, 22.21, 266.7807,
120.88, 22.22, 260.8138,
120.88, 22.23, 251.9259,
120.88, 22.24, 247.8854,
120.88, 22.25, 245.7458,
120.88, 22.26, 244.6691,
120.88, 22.27, 246.7336,
120.88, 22.28, 250.1903,
120.88, 22.29, 253.0180,
120.88, 22.30, 253.9639,
120.88, 22.31, 254.6539,
120.88, 22.32, 256.9891,
120.88, 22.33, 260.8846,
120.88, 22.34, 267.3481,
120.88, 22.35, 271.6455,
120.88, 22.36, 272.5306,
120.88, 22.37, 271.2694,
120.88, 22.38, 268.9198,
120.88, 22.39, 270.8340,
120.88, 22.40, 277.2563,
120.88, 22.41, 283.6122,
120.88, 22.42, 287.7681,
120.88, 22.43, 289.8248,
120.88, 22.44, 289.6677,
120.88, 22.45, 287.6396,
